Stf;Pos.;Material P;Objektkurztext;   Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
3;400;700028163;Blechschr.ST4,2x13-C-H ISO7049-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75042;W09;X
3;401;500356035;Zylinderschr.M4x16 DIN7984-A2-70;16;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;402;815000488;Fluegelschraube M6x16-C DIN316-St-A2P;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;450;815001288;Sperrkantscheibe SKM-6-NrFst (A4);2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;620;500565387;Befestigungsset LED Scheinwerfer Nolden;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75042;W09;
3;700;500565384;Fernscheinwerfer LED m. Pos.licht chrom;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;702;500570672;Schluss/Brems/Blinkleuchte NCC-3D #6;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75042;W09;
3;703;500565406;LED Schluss/Bremslicht PRO-CAN XL klar;6;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;704;500495999;Blinkleuchte Kat.5/6 BL2011-2 m.Stecker;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;705;500999005;n.a.;2;ST;86;SP;100;PD;E;HALB;;;M3FL3;75417;;X
3;1;500352591;Einzelleiterdichtung 1,8-2,4mm Superseal;3;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;2;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;3;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;3;500361242;Buchsengehäuse Superseal 3pol.;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;1;500409365;Buchsengehäuse Superseal 4pol.;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;2;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;3;38150512S;Einzelleiterdichtung 1,4-1,7mm Superseal;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W10;X
3;1;500352591;Einzelleiterdichtung 1,8-2,4mm Superseal;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;2;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;3;81001106S;Buchsengehäuse Superseal 2pol.;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W10;X
2;5;558390CM1;Montage Scheibenwisch-/Wasch-Anlage;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500572521;Antriebseinheit EAS 24V II107448;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;2;500572522;Wasserbehälter 10l mit Pumpe II106930;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;3;500572523;Wischerarm II107456;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;4;500572525;Wischerblatt STK8798/1000;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;5;500572527;Deckel vollst. 7.575.02.00;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W11;
3;6;500572524;Steuergerät II107536;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;7;500563642;Zylinderschr.M5x16 ISO4762-A4-80;6;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;9;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;10;500332610;Scheibe 8 ISO7089-200HV-A4;12;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75725;W09;X
3;11;500329819;Sechskantschr.M8x25 ISO4017-A4-80;16;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75725;W09;X
3;14;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;15;500110142;Schlauchschelle A-10-16x9 DIN3017-W3;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W05;X
3;16;500529521;Schlauchschelle HD32-54/16C8-W4;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W11;
3;17;500332966;Kabelanker TMEH-S10-CO PA6.6 sw Panduit;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;18;500554968;Befestigungsbinder EdgeClip T50ROSEC24;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;19;500244626;Kabelbinder 3,6x284 TY26MX-RW PA6.6 sw;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W12;X
3;20;500581348;Schlaucheinheit  II108018;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
3;21;500581347;Einfüllschlauch;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;11;500340296;Loctite 243 Schraubensicherung;12;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;W-VIE001;W09;
2;6;558388CM1;Montage Klimatisierung Kopf-Front;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500573305;Zuluftkanal;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W09;
3;2;500573306;Luftverteiler;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;3;500577812;Luftkanal;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;5;500573308;Quadroflex-Rohr kpl.150x140xR30x1145;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;6;500573309;Quadroflex-Rohr kpl.100x60xR15x680;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;7;500573310;Quadroflex-Rohr kpl.160x80xR20x190;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;8;500573311;Quadroflex-Rohr kpl.100x60xR15x340;3;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;9;500554668;Flex.Rohr,kpl.DN63x440 Alu 4-fach dehnb.;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;10;500580716;Quadroflex-Rohr kpl.100x60xR15x500;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;11;500573307;Kompensator;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W09;
3;12;500577627;Dichtung Kompensator Pl 3x260x260;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W11;
3;14;500577625;Dichtung Kompensator Pl 3x246x316;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W11;
3;15;500512456;U-Klammer 37072550;60;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;19;500300514;Sechskantschr.M8x30 ISO4017-A4-80;20;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;20;500329844;Sechskantschr.M6x25 ISO4017-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;21;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;3;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;22;500332596;Sechskantschr.M6x16 ISO4017-A4-80;6;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;24;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;14;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75506;W09;X
3;25;815001288;Sperrkantscheibe SKM-6-NrFst (A4);22;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;26;500053323;Sperrkantscheibe SKB-6-NrFSt;6;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;28;500430014;Sechskantm.M6 ISO7040-A4-80;11;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;30;500353414;Kabelbinder 7,0x762 TY29MX-RW PA6.6 sw;10;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W12;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
2;7;558391CM1;Montage GFK-Aussen-verkleidg Kopf-Front;1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
3;1;500574009;Dachhaube Mitte;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;2;500574040;Dachhaube links;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;3;500574041;Dachhaube rechts;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;4;500574042;Abdeckung A-Säule links kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;5;500574043;Abdeckung A-Säule rechts kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;6;500574044;Frontverkleidung Mitte;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;7;500574045;Frontverkleidung links;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;8;500574046;Frontverkleidung rechts;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
3;9;500357331;Gista-Profil 4610089 EPDM schwarz;6010;M;86;SP;1;PD;F;ROH;1;88;M3FL3;76307;W02;
3;10;500575977;Befestigungswinkel mitte;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;11;500575978;Haltewinkel außen;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;12;500575979;Befestigungswinkel vorn;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;13;500575990;Befestigungswinkel hinten;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;14;500575991;Haltewinkel oben;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;15;500575992;Befestigungswinkel außen;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;16;500575993;Haltewinkel unten;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;17;500599547;Flaggenhalter, kpl, wg;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;76307;W05;
3;18;500578412;Taverse;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;19;500468204;Halter;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;21;500595271;U-Profil;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75726;W05;
3;23;500599648;Flaggenhalter, kpl, spg;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;76307;W05;
3;50;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;21;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;51;500053323;Sperrkantscheibe SKB-6-NrFSt;50;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;52;500332596;Sechskantschr.M6x16 ISO4017-A4-80;31;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75726;W09;X
3;53;500094798;Nutenstein M6 44320/6OS A4;27;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W05;X
3;54;100227398;Senkschraube M 6X20 ISO 10642-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;55;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;58;500329844;Sechskantschr.M6x25 ISO4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;59;700037386;Scheibe 8 ISO7094-100HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;60;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;61;500430015;Sechskantm.M8 ISO7040-A4-80 wärmestab.;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;62;500557989;Snaploc Kupplung D15;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75726;W09;X
3;63;500558170;Snaploc Kugelbolzen D15;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;75726;W09;X
3;64;815001288;Sperrkantscheibe SKM-6-NrFst (A4);6;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75726;W09;X
3;65;650010410;Sechskantm.M6 ISO4032-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75726;W09;X
3;67;500464023;Blindnietm.M6 34376060030:Böllhoff;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;75726;W02;X
3;68;500498787;Beilage Bl 1x30x30 ISO9445;6;ST;86;SP;1;PD;F;HALB;;88;M3FL3;75726;W05;
3;69;500498788;Beilage Bl 2x30x30 ISO9445;6;ST;86;SP;1;PD;F;HALB;;88;M3FL3;75726;W05;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;M3FL3;75134;W09;
1;2;500563106;Ausbau 302 Vorbau Verkabelung;1;ST;86;SP;1;PD;E;HALB;1;15;INV;B-GOT001;;
2;1;500558776;Montage Kabel-u.E-Geräte Unterg.K-1/2B;1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;50;500592505;Bolzenplatte kpl;1;ST;86;SP;1;PD;F;ROH;;88;M1FL3;75511;W05;
3;130;500222566;Einsatz E153p9 TPE-V natur;1;ST;86;SP;1;ND;F;ROH;;88;M1FL3;76496;W02;X
3;131;500175882;Einsatz E153p13 TPE-V natur;2;ST;86;SP;1;PD;F;ROH;;88;M1FL3;76496;W11;
3;160;500175851;Kabelverschraubung VK82553d Ms,vern.;1;ST;86;SP;1;PD;F;ROH;;88;M1FL3;76478;W11;
3;161;500175854;Kabelverschraubung VK22553 Ms, vern.;2;ST;86;SP;1;PD;F;ROH;;88;M1FL3;75511;W11;
3;230;500190715;Flachdichtung M25 Di25 Da31 1,0dick PTFE;2;ST;86;SP;1;ND;F;ROH;;88;M1FL3;75511;W09;X
3;431;815001309;Sperrkantscheibe SKM12-Nrst;2;ST;86;SP;1;ND;F;ROH;;88;M1FL3;B-GOT001;W09;X
3;432;500175552;Gegenm.M25x1,5 225/5 Ms,vern.;1;ST;86;SP;1;ND;F;ROH;;88;M1FL3;76478;W04;X
3;433;815001288;Sperrkantscheibe SKM-6-NrFst (A4);2;ST;86;SP;1;ND;F;ROH;;88;M1FL3;75511;W09;X
3;434;700036615;Sicherungsscheibe S4 Schnorr NrSt;4;ST;86;SP;1;ND;F;ROH;;88;M1FL3;75511;W09;X
3;451;500334504;Sechskantm.M12 ISO7040-A4;2;ST;86;SP;1;ND;F;ROH;;88;M1FL3;B-GOT001;W09;X
3;452;500331695;Sechskantm.M6 ISO7040-A4-70;2;ST;86;SP;1;ND;F;ROH;;88;M1FL3;B-GOT001;W09;X
3;453;500492741;Sechskantm.M4 ISO7040 A4-80;4;ST;86;SP;1;ND;F;ROH;;88;M1FL3;75511;W09;X
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;M1FL3;75134;W09;
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;M1FL3;75134;W09;
3;11;500340296;Loctite 243 Schraubensicherung;2;KG;86;SP;1;PD;F;ROH;1;88;M1FL3;W-VIE001;W09;
2;2;500558393;Montage E-Geräte Dach K-1A;1;ST;86;SP;300;PD;E;HALB;;;INV;B-GOT001;;
3;1;500572760;Klimageraet HKL313-GSAB;1;ST;86;SP;1;PD;F;KBEI;;88;;B-GOT001;WPM;
3;2;500574528;Antennenblech kpl;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;3;500574526;Kabelhalter 2;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;4;500574527;Kabelhalter 3;1;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W05;
3;50;500238567;Systemhalter BFH-29-0:PMA Polyamid;3;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;100;500558317;Anschlussarmatur BKNH-M329-29: PMA;5;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;101;500505670;Anschlussarmatur NKIS-M329;3;ST;86;SP;1;PD;F;ROH;;88;;B-GOT001;W11;
3;160;500175851;Kabelverschraubung VK82553d Ms,vern.;3;ST;86;SP;1;PD;F;ROH;;88;;76477;W11;
3;161;500188245;Verschlussschr.M32x1,5 87232/6k Ms.vern.;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;162;82100642S;Kabelverschraubung M32x1,5/4xdpm4x6;1;ST;86;SP;1;ND;F;ROH;;88;;76477;W02;X
3;190;500175651;Reduktion M32x1,5/M25x1,5;3;ST;86;SP;1;ND;F;ROH;;88;;76477;W04;X
3;210;500192218;Flachdichtung M32 Di32 Da39 1dick PTFE;14;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;211;500190715;Flachdichtung M25 Di25 Da31 1,0dick PTFE;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;270;500538125;Schutzschlauch PCSLG-29B, schwarz;3000;M;86;SP;1;PD;F;ROH;1;88;;B-GOT001;W02;
3;400;500366657;Sechskantschr.M5x20 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;401;500332898;Sechskantschr.M10x60 ISO4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;402;500331679;Zylinderschr.M6x20 ISO4762-A4-80;3;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;403;500182243;Sechskantschraube M 6x20 ISO 4017-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;404;500474316;Sechskantm.M5 ISO7040 A4-70;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;405;500481980;Sechskantschr.M4x16 ISO4017-A4-70;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;406;500391523;Sechskantschr.M16x25 ISO4017-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;430;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;431;500337025;Scheibe 10 ISO7093-1 200HV-A4;8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;432;700043260;Sperrkantscheibe SKM-8 TN090340-FSt-Geo;6;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;433;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;434;500272603;Sicherungsscheibe S6 Schnorr;3;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;435;815001288;Sperrkantscheibe SKM-6-NrFst (A4);11;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;436;815001290;Sperrkantscheibe SKM-4-NrFSt (A4);8;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;437;500175491;Flachdichtung M16 Di16 Da20 2dick PTFE;2;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;450;650010412;Sechskantm.M10 ISO4032-A4-80;4;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;451;500430015;Sechskantm.M8 ISO7040-A4-80 wärmestab.;10;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;452;500430014;Sechskantm.M6 ISO7040-A4-80;7;ST;86;SP;1;ND;F;ROH;;88;;B-GOT001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;700011785;Korrosionsschutz - Tectyl 846;0;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;11;500340296;Loctite 243 Schraubensicherung;11;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;621;500244639;Einsatz E153p7 TPE-V natur;1;ST;86;SP;1;ND;F;ROH;;88;;76477;W02;X
3;622;700034667;Kabelbinder 4,8x361 TY28MX-RW PA6.6 sw;10;ST;86;SP;1;ND;F;ROH;1;88;;B-GOT001;W12;X
3;623;500599652;Einsatz E153pm1x5/1x9 TPE-V natur;2;ST;86;SP;1;PD;F;ROH;;88;;76477;W11;
2;3;500558778;Montage E-Geräte Wagenkasten K-1B;1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
3;50;500578260;Halter;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;51;500578238;Halter Kanal links;2;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;52;500578239;Halter Kanal rechts;3;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;53;500578261;Schlauchhalter;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;54;500577756;Rohr;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
3;55;500297526;Zugentlastungsleiste ZL103 87701020;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;100;500235515;Endtülle AD 27 5031.027.021;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76016;W02;X
3;101;500574669;Endtülle EEM Nenngröße 17  5031.027.011;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
3;130;500527895;Verschraubung m.Tülle US-M 5010.339.025;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76016;W02;X
3;210;500175552;Gegenm.M25x1,5 225/5 Ms,vern.;1;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W04;X
3;240;500401904R;Verdrahtungskanal H75xB100xL350 PC/ABS;1;ST;86;SP;1;PD;F;ROH;1;88;M3FL3;B-GOT001;W02;
3;241;500577669;Verdrahtungskanal H75xB100xL1050 PC/ABS;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;242;500577704;Kabelkanal HTWD-HF-100x50 L=1150;1;ST;86;SP;1;PD;F;ROH;1;88;M3FL3;B-GOT001;W02;
3;243;500400590R;Verdrahtungskanal H75xB75xL800 PC/ABS;1;ST;86;SP;1;PD;F;ROH;1;88;M3FL3;B-GOT001;W02;
3;244;500577703;Kabelkanal HTWD-HF-100x50 L=1300;1;ST;86;SP;1;PD;F;ROH;1;88;M3FL3;B-GOT001;W02;
3;245;500286067R;Verdrahtungskanal H50xB75xL830 PC/ABS;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;246;500577702;Kabelkanal HTWD-HF-75x50 L=1365;1;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;260;500184803;Kantenschutz G51ND 3,3-4,8 mm-Polyamid *;200;M;86;SP;1;PD;F;ROH;1;88;M3FL3;74957;W09;
3;270;500352546;Schutzschlauch AD27-1080.801.024;2000;M;86;SP;1;PD;F;ROH;1;88;M3FL3;76016;W02;
3;271;500596947;Schutzschlauch AD17-1080.801.014;10000;M;86;SP;1;PD;F;ROH;1;88;M3FL3;76016;W02;
3;400;700014101;Sechskantschr.M5x16 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;401;500293745;Zylinderschr.M6x16 DIN6912-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;402;500238427;Halbrundkopfschr.M6x14 ISO7380-2-A2-70;11;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;403;500024401;Zylinderschr.M6x12 DIN6912-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76016;W09;X
3;404;700014254;Sechskantschr.M8x20 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;405;700014268;Sechskantschraube M 8X25 ISO 4017-A2-70;5;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;406;500240957;Halbrundkopfschr.M6x20 ISO7380-2-A2-70;14;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;407;700014162;Sechskantschr.M6x16 ISO4017-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;408;700037381;Blechschr.ST5,5x19-C-H ISO7049-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;430;700019590;Sechskantm.M5 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;431;950017428;Sechskantm.M8 ISO7040-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;432;500267216;Sechskantm.M6 ISO7040-A2-70;14;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;433;700004691;Klips-Muttern- M6-St-verzinkt;10;ST;86;SP;1;PD;F;ROH;;88;M3FL3;B-GOT001;W02;
3;450;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);8;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;451;812019674;Scheibe 6 ISO7092-200HV-A2;4;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;452;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;13;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
3;453;500243160;Scheibe 6 ISO7093-1 200HV-A2;47;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76016;W09;X
3;454;815001308;Sperrkantscheibe SKS-6-NrFSt;30;ST;86;SP;1;ND;F;ROH;;88;M3FL3;76016;W09;X
3;470;500333406;Gleitstein M6 19x10x4 3062-9112-06-00;2;ST;86;SP;1;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
